姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
CVlgI3aWYswu6FtvnEHOMX2s0lb5KGcwihuBJ/0znpU=,hSG/ypIX4076uBWnTl81psdVhjvc3DKKdUaW2DqsDE8=,course,2,2,yes,yes,yes,4,2,2,1,2,5
XPON+C3tOMkyJeBQo9ABLWJT8++vmQI/DtcxWNXAEp4=,plgu42Lo50M+iYcr1QnQJebgaBij3dU9iGoJMz1OUDg=,course,1,1,yes,yes,no,3,4,4,1,4,5
qXBMhnVWPdTS4kipdHQ0qsvEgZHYmZ8mUEHa744fZZs=,2Nalh26ke1dKGEMH47rUYet8joVBz982xuub26dLTgM=,home,1,2,no,yes,yes,5,4,4,1,1,5
vRJtjzdWlt0QHhT6rDkoD3sLlEw+pt/v3mIYYQyFXtY=,/TL84c2i8+a4WbhUI7uKpqtLNvMemzXyWxydfqWHd+Y=,home,1,1,no,yes,no,5,5,5,3,2,5
HNFKzo6Xcfy4uQa478n0p4yzJURXH2GyQLiuZXLHbNs=,/qJezXhFf8pd154ZT5RdeUFBJT22Nfy9yy+XoJMpIVU=,home,1,2,yes,yes,yes,5,3,2,1,1,1
F+bULPyReOBRlMc6A5dPRWuR/Beke7C+ohKb/aTQlp4=,TL3Ic3UxDn/1AlBWcGk3AK4v9V0aA1p0KKS1wec7aI0=,course,1,2,no,no,no,3,4,2,1,1,5
+GyCke0EYwuSRABWlHEDwRLk7934NTOK384slijzDUo=,/Yym5n/gAtnLxxsz2QXPs+vr7CnJEGQ74lXe9eChsKw=,course,1,1,yes,yes,no,3,5,5,2,5,4
aTQXfp0C8iXTVZzTzmpayDYDuiJX74hPY6V0mG+Wv9A=,ObKu0+T5mTzdxGcFR36+b9ym60/wpj4QYA0KRyEjELk=,course,2,3,no,yes,yes,3,2,3,2,2,1
cFlpGTIEvLuQqv/DeiCPz6r5M08mTZyeUhyLcS8iQ54=,xJdmtcYyFh1LCe9sQkKAHA3A5b8I5OeLI0meTQ1j3OA=,course,2,3,no,yes,yes,4,2,2,2,2,5
WwIm6AFfNO+Kq04gBOgX/HYU6DkBN0D6m8vBvLelwfY=,7hJ6XCK1EoCeSJb+OQb8R+1Fk8+KP589gEDKq56V3fw=,reputation,1,2,yes,no,yes,5,4,5,1,3,5
i7hws+FKBv4724K6MpjHXmlmDo+KWYzbd+dfKRmFx9Q=,+JHi6OGO68iT/N/GY75ZKrunrOG3qg2unsw3qusgvDQ=,course,3,1,no,yes,no,3,2,2,1,2,5
rlaFa9Ey4ogBYUunrJ75w6pLikFSFBnVeZUaX1BbUaI=,sVL8I0UjTBrzpxCErSS8xTYfLg3zCcdykWHN1K4WDgM=,course,3,1,yes,yes,yes,4,3,3,1,2,4
O4dAVGDiHoDyfBX7e3QrTNfSwmt6t1dgNSI97vPMlbw=,cUQSKYPR07p/wQj7QiX9X/wRKkrDHuUdStyS8j/WdjM=,course,1,1,no,yes,yes,3,4,4,1,3,5
gD0kP7jB5V2SXUDk7JX7mzA64LnkUAIhmnkJcBWrUPY=,lLbLuKjeD5QFhmtGTGlaDNWGaxpqfIsImuNgTM74umE=,course,1,1,no,yes,no,3,2,1,1,4,5
p0w89zCX+wf4hTrHz5afGC0zY2tH3iwp7PxFt8hftDI=,emGIPPAWoaJp6yB6+vCzHOH6bAQxzLy5zeQn+CTe5+k=,course,4,1,no,yes,no,3,2,1,1,1,2
RaKqP9B8oHDRD6cxki6Ih/TmUEHJCc/9mpFVjTDUHJ4=,HmeA4IcylAsc1bv1CyxjOILy1eaM5BNe0mJz55nQTbI=,home,1,1,no,yes,no,5,3,4,1,1,5
sSO8H2dntXQ0WU/JRfw1Tp292aiRXMZ67Z3EKy/iFEE=,mSvTALU4sU1tXI8U3faz+zzkHypOrDuLciwO3w4Zk9g=,course,4,2,no,yes,yes,5,3,3,1,1,5
66f1+hrTxHr0vWfFuPqEay6oc63anxuYei6z4uICzfI=,tUP1iE3wZbUBgaeLXIZlqPOpG60kppe/ehJlB+rofzk=,course,1,3,yes,yes,yes,4,3,3,1,1,5
bY5BJ76P2prB4ptBvsYUB59NIuW+zjFUs3zCgxhk/NY=,iSCAurTPXTKavoIhh/f7Mvsh3pUoNp0JwdRlZvSJcGc=,course,3,2,no,yes,no,5,4,5,2,4,5
wIPB/JfWyeIuOa+9NSz5XWfJL0FSTRA1qU71NZNCmAc=,YPcjDoNUn+eQ0xguQNy8T1BFp8WuGNlZE8yAgwOyHL8=,course,4,2,no,yes,no,5,1,3,1,1,3
PdSBFEdAiBoqWFOWgNoLBZYdVcHkOA0Fz8gXA7ZwJ1o=,+kWUN3aIm3h4Psg6r6Lzne0keu69Gz03lwlbdUlL1+Q=,course,2,1,yes,yes,yes,3,3,4,4,5,4
AuS8yEFrIP1N5degdIMXW5uTaD8Z3uCQHV2ZYA/S2JE=,sxEUWW/m7oIU1v5ysefZGCNV+KwbDzuYRDkS9WsjC+4=,course,1,3,yes,yes,yes,4,3,3,5,1,5
hxGm1eXX6CRlIFxdr5GmUVUJY5D50ALFdN99mnSCtMk=,+yNybmZprhE6Wf6qqldNTcp/WEb9Grr8AX3COkts0CU=,reputation,2,1,yes,yes,yes,3,3,3,1,2,1
uAPjBciJJ6YXtfc/wLgAljly59hSsG8z4jNMtbaON7g=,+UO4GWxGfCi/pjXQrzxK3PBzPpN2hkFzuSrjokAGHr0=,course,2,1,yes,yes,yes,4,3,2,1,1,5
Zk+uaLuI2sandjxHyclC1sKaHxaaH5gi6SGh1m/cgd0=,87cVeaEalJaAs8UzvqzLuIS0pvsMltsxiz/Y7sSJe84=,course,1,2,no,yes,yes,4,4,4,1,3,5
E6bt6oTT/gMsY0CZvHWmmWDLbpbpQVXg5i/72PF+xsU=,TdqrQRX2lWEgFP+8qcGJ1aCs6VXdmYG1ut2WvFqK7tM=,course,2,1,yes,yes,no,4,3,2,1,1,5
rUQlhpVx9pKRvYsY67pYjSS+0PBaBrFNR3BiHPoNwTw=,wqYX/qpuY0APSUU9RV2a8S2Ll+ebrQAS1a9VojEkRFA=,course,3,1,yes,yes,yes,5,5,5,1,1,1
w/wB/pafcgt/CA00/CLW6czM1wMDCyMXCOvaCWHia4c=,MNdwoGszdZku8b3cgTRZ3qzkR/RqzXNui1/XSqJXWDo=,course,2,4,no,yes,no,2,2,2,1,1,3
jS/vqtdbB2vX7iPVxYKxqVNNd9+uZVoIG/2uXUXFqmg=,tT+gAK/p41J6mU+hpPk32wu+8DvLKuuzF2zkb5lYgPc=,home,1,2,no,yes,yes,1,3,2,2,3,1
X0oryEAYq+Ml+V+/YulJe0DMxdKe/TH8e2wggGg4SSQ=,NDgAe728/gFT9FUpDU4fmICWHJJBo6IASJejjkFxDR8=,course,1,3,yes,yes,no,5,3,3,1,3,5
Vy2isMN30Eu6LEKTm0ZKGPBklRiI+o9GYiBgZ00ufTs=,1xE2Y3dhI4DPUmONrY+8tBKU3zJXT39JSgPhrLQ8zxA=,reputation,2,1,yes,yes,no,2,3,3,2,2,2
PQ8qUT0P2cllnctyw5B8EQS/kT2iapbPnkEx2dKUTJE=,nEF3oobENnOatktS8MyB/jkH5Fk9+TQzDukpdQjuJwE=,course,1,3,yes,yes,no,4,2,2,1,1,5
H+kvn3YvPROcA7yMjJJFD9wTrw98Vu4UeNpVVsfL5T4=,am1KchJDPxUP/wPlF09ZLCYCyrI7iX1knV3kzk54xZ0=,course,1,1,no,yes,no,3,4,4,3,3,1
WuzCReO72qsq3Pc9KqDdCGljwTxLEIGMeUe4KSFoH2M=,tqZjcZZ4Vh37hC+8ZXoBPMEiyH/7Eq15JtpuSS/WiWQ=,home,1,1,no,yes,no,5,4,5,1,2,5
2lPo2TwXoc+CojE3gY19q3hTbsTM+Uvuw9kwFl9xPFc=,sMG0WqLiElL3eCY6fDKCF0s/JC5chkStJc6COjAjr7c=,course,1,2,no,yes,no,4,4,2,1,2,5
swKKW7YDfAjQ45YGQVLejSi44Dtix6J6SJG8avQPQw0=,kXIN0mg5blWucJRYGcHa9OLQ0kkDd03y2oVqaR9dbK4=,home,2,1,yes,no,yes,4,4,2,1,1,5
QjsAdYuoe57aR2i3UpZDE4nvtoP27noIunmXzGg3Ulo=,oBNztpVKS/nWTby2NqJ5AFkC9CelevWdcHp8yC5I6VI=,home,1,2,no,yes,no,3,3,2,1,1,3
4oaA2sFGzrzQ6GfZVH856bIazWiorpj6PXstO+4DZMc=,6/LwyMXxQnZy6pyensreVCKJFBx8S6Z7bSUzMJ/bTl8=,course,1,2,no,yes,no,4,3,2,1,1,5
mmdlCBpmpgLbIYRT5zKsu+ojvhPcgFM61G0mHpyAD7o=,6AYxWn3ED9lme8+C8YfIElWu2xSy/0Ojpquyg9w0Gw0=,course,1,2,no,yes,yes,2,3,4,2,4,1
x4xMdvLQId+98RBym/ZJ4i7l3SHIjhbkB/LhI0sOhFo=,reRNFtCxIHiYYIgF8curm+73RNmcyk9jdZoK+5gwl28=,course,1,1,no,no,yes,3,3,2,2,1,5
R3mh1YqABkMxCtqRetkS4Xb1zfmeXdjtB+k1FyUM4bE=,RFeGuyaMjKHDEPkwanplCx/6Xxs/xx0oCuiDl+/Y1O0=,course,4,1,no,yes,no,4,5,5,2,5,5
z1YCmHdLHq6yPy/8mXDtwgY24dDAj58e3dScaln8odg=,vDW5C9Xs8Q7IQ/ePqoIAMBV1/oGW9CVqTfYkRf539Bs=,course,1,1,no,no,yes,2,3,5,2,5,4
XM1WW//30gAKRxmODIIE9elbAkLff+h3+vz/Cha+nyo=,anRU6WYyu2T+WS4MwnxbVekeSzj1pKwTxAMekTT/yOs=,course,1,1,yes,yes,yes,4,4,4,3,5,5
f4bu8+cDvvh74CdrgaLMDJrjgeFIALZ0Qew/GdbOur0=,QnuisbI+JxN4deg094qYdlVZZvtkS6tfpz7MdIJdZ1I=,reputation,2,3,yes,yes,yes,4,2,1,2,3,3
HuTDu8R2EFHIJkCBTJQUweJYx4xkxlFWj0IjBDjorLE=,ck+H6lzLqCGUfAQPHSiIsCjW0S/T9vOXqX8E0bYgDI8=,home,1,1,no,no,yes,4,5,4,1,1,4
MQULLmhR9iMewq+wmXw7WAy21XhGsH5wH5Tegw7bXkk=,GBD5dl7SQqwHbirwg8NCKXFlND14LskJ4Zl6ywbUPzs=,course,1,1,no,yes,yes,4,2,1,1,1,4
T45jTEzOROsbZKU/0f+2muCjc0DRcyZrxzqqTpPGRZA=,1nQtoPRYEty1P2b4u7joY9RkwqC96kXU2kNglbWMlLo=,course,1,2,yes,yes,no,4,4,4,1,1,1
WpPvZGE/OJY35cL1b8jaZYSDFpmAuQqMfXSVb6q0X24=,HVDL3+vzDATSJyCdkwBCqut9C+iiRg8HRFgWdVISZU0=,reputation,1,1,no,yes,no,2,2,2,3,3,5
iV7ueSh9s84eBzlKMD5Sz2YeYoPDoPIf+tBFXz1har8=,hRcwAdd/1esfSYLiyOKv9vXJcP/5eLfjLx0yD0F+FrE=,course,3,1,yes,yes,no,5,2,5,1,5,4
dfDTju81L/Ga9oQLIREQEIqefSraxB3VWv9YQ6UCX8I=,e/I2XSUnbzS98htY0tjk+SuLF+sno2n/TRAUJFaw5yE=,course,3,1,no,yes,no,4,2,2,1,2,3
KEl/e8uWnaSFxGd2DzArBOgSp8C8mIxR9nNzTx5ibQc=,kjFlgWJMeZmao7e8LZyR/ZQB/OvAGTgvMXMFHp02104=,course,1,2,no,yes,yes,4,5,5,4,4,5
DOerNNih2qOH6EN4AO6NpuKqekvjf1XuRyJSzgKdtA4=,WiR48/1SFs4mQgT+ZfidVDqCl51GhDuKejMqPcLZA2s=,course,2,1,no,yes,no,4,4,5,3,5,5
H7cMazP5zW5FjBiACyuWKnk9fOCa2sNjyp1t2diTrzM=,RjXZoMieD3akhthpj/H/s9tMjqK9htr/AUT5L2kv2dc=,course,2,1,yes,no,yes,3,3,2,2,2,5
MMm4ZIx1Iy1pt8c5ervphfALNVjwXk343Ui1Dmb8ohk=,pdEgj4sE5YcVbF4zCoLKAiPNsH3M+LhF3ZSphebCDDw=,course,2,2,no,yes,yes,4,4,4,1,4,3
RJFdE7Ypp8CqEyx2HbFZUtuA3kh2G1T1e6j3bwzxUxA=,3aFYQg60i27wrvW8GEDQFxEeqaI0l2DUbcrFpHIh6tE=,course,2,1,yes,yes,no,4,4,4,2,4,5
ohHYOo3bDTANWIPAVrLl1hkuuL2W1dV68CkEM24j5FE=,ynhKgV+sal7W2Xcnlq1hiI7T168abc2jMtt/hcW72u0=,course,1,1,no,no,no,5,3,3,1,4,2
RztaphVGeYVyrIa/cV3i27k9isfHBwwDOkic17yjqPk=,BF3b4+E1G5WGiWay46h31zgHqsF6v3ah5qGUMaelF7I=,course,4,2,yes,no,yes,5,3,5,1,5,5
YB37PvKgAL0G0VFON7js+WOvq1gzY2jQg0Za8PssqSc=,OrRLzr6KDDxZVGFuVoakyr0Y5NOhP8fhKCeb3/hgkfw=,course,2,1,yes,no,no,4,5,2,1,1,2
f27gYDe7kgX5j/VqppdhejDDTMXorImrRNlvvDuNwEs=,gw/eTzZlh7GdpOFBKYMEFyNKLws5MmGrsI16S7CaH0U=,course,1,2,no,no,no,4,3,5,2,4,4
1wDVmnn4cDkCKBkfrfIJNC/C+/W/b7BqYsK/c3Ae57w=,Q7Zh7D6GQAJ0Bp9jy2EW/DyDBFnVxe7PFAIZ2ifBUL8=,home,1,2,no,yes,yes,4,2,3,1,1,3
HlfsEzu429atC+AF05Ao1Yyfx3L9oytcNo9bFkuaNcs=,dGYdEqqU8OQnKNshjtakPg75I7TBam/EjKW9WK0KwZg=,home,1,2,no,yes,no,5,1,5,1,1,4
rbHAqtiX/mZ2YG9OnLZfYn0nXmrh9CNiIFlXdgNmboY=,EYUtlPjh0xhZzvcFeoKzgr00C7hIjbPlWrJ+MeHk5aM=,reputation,1,2,no,yes,yes,4,4,2,1,1,3
yTp4YzNqdTjDOV3Msv0czB6nE5Q3l1ovslAnsOzGziE=,aaZjIYKZ9os6m1jh3FkfEGgPBer4+WYmp5j1Yr22Q44=,course,3,1,yes,yes,no,3,4,5,2,4,2
q7hranM/zm1z52CWbhBr8aadd+9L8vlJ2wt3LRA52is=,Ao/Me424F4vukKy/jepIdsI8rXIzMqBLRxBd97WbfZk=,reputation,2,2,yes,yes,yes,4,3,2,1,1,3
thBNp5fLvq3hLjz/Z0ZtVLKQBCiRoYbrn0H6qgKpXsg=,hcpRTp4LU13p+k8jG+chG3cU5mZCjfPgjqcrseML+wQ=,reputation,1,2,yes,yes,no,4,4,4,1,3,5
U8JpLefEyKBK2iUivwPvEhhdD2/ZzNtLbhHFHgrK3lk=,n3cdesXO+l2Vllombj6SusS+6NBz9PwU5W0qaK37yh4=,home,1,2,yes,yes,yes,4,3,5,1,1,3
1/B2HG3wapDtGJm3l29iIWzJcig5Y7OuPPxP/GBJIxE=,UDHJGiJWOY3f2FtBeItd9pQtRm7N+RmzsWDRDzqRaAA=,reputation,2,2,yes,yes,no,4,4,5,1,1,4
OSxsLoftuZjWyZK/x8y4TN6ArK17Q/9CrAe3XjQS17o=,yqJXf3v8YzWYk1vmVscSBO5+qoIwscMnTWOtv9DQtGI=,course,2,2,yes,yes,no,4,4,4,4,4,4
TSjW82bTIzWfhoO3ab770yCd44tA4Hema9ICxjC984w=,gFCbmWaLqupQS4Czw1lXw1d7Fh1ufQhUYRJy6WLD9w4=,reputation,2,2,yes,yes,no,3,4,4,1,4,5
ITMkbRta/lRf4+UtjKUk5AIVAtIzV0LXyB+UYqxq+uI=,lTR8JILexqxgRq0yg6w3dK8YPY5GXzR9xeNWH6tzOKY=,reputation,1,2,yes,yes,no,4,3,4,1,4,4
WPEpQrq6UnODbLd4NRVlqww+aQDj7t2s28ra+YojYUw=,2vZgPKIAuUbFYttcu3OLTNdvpy3AuK37vg2o4wcPyZY=,other,1,1,yes,yes,yes,4,3,3,3,4,3
3mvrtvIrO5MZ59RJhBKpDCujxMtcWIQQGRc25FXcvGk=,I/pFBYGgbN3dZij8JQlEy1qUXyBz2sC7LyPTF/thpYM=,course,1,2,yes,yes,yes,5,2,3,1,1,2
dDhuGfFfsJ3AbuUT8fPOZk2hQ92tbpYQ99H+Yp8Gvew=,gVnrOFMKC9BgwJqN4Kg+hr7ol75NQvWX+hcDi1njYdg=,home,1,2,yes,yes,no,3,4,3,2,3,3
+FuOi4xhlmwT45WIKJmMr0idI+OYBhEGyhHOfmviRk8=,G597Yr6g0MEVratw29WGJ84+Q8zQWuQsntPf2cxQ1oI=,home,1,2,yes,yes,yes,4,2,3,1,2,3
mEuDgLJZlxDsJQZS9JJW1BqklCp0yfNsziM5imoet+c=,JynNCKQuEuCRySRhiUwLP6quU+Rn7sfAiV/CB5vMMdI=,reputation,1,2,yes,yes,no,5,4,2,2,3,5
eVd0cOTew4sJWHoM+uyXF4wqcvxmAzMn2OpbLUgy2A0=,vTXX6WEx6M8DhCqKgxF/5Pkt5W8nzxMCvUouFTPw1YI=,reputation,1,2,yes,yes,yes,5,3,3,2,3,1
naIXh+dZnSQKMWhj4khk4mmwC8vX0dQ8f7Bnyla1kOI=,xCNzbEyNYjFdcAG9IgZOZgofylsqh6K68LY3xY0uyNA=,reputation,1,2,no,yes,no,1,2,2,1,2,1
clZu174IINCUOmdV4d89dbk4xe7ho7CamN649tsCFHI=,hcyUVvVSXA2NlppFRDIB/SrXCdJTic58TPqqasHwJdo=,other,1,2,yes,yes,yes,4,3,4,2,3,4
OczysWVJ7E6fHMkXfSG9nQyRY9cSYZ5HVZVbbVBZgJg=,HIZARJ5ODjGpB6f3ZmKidUbsUUX3NbgzP0NQnXLBMWI=,other,1,1,yes,yes,yes,3,3,3,1,2,3
UBpbcUiAIU+Jmw8kVxz5YQ3ETY80SB1YgIWw2t48zGw=,aYBhezyXW/0UoI9MJVSwCVzsKs37G6OkKBNFx49cO/E=,course,1,2,yes,yes,yes,4,2,3,1,2,5
6r56UvhZBF4yjmLfH7DYF+aKnnEcsqOrkGk5E6BQOVA=,FDyiJpPefQYukq+2t5i+TAmcKg52zZx0vhEb5r7kDdY=,reputation,1,2,no,yes,yes,3,3,3,1,3,3
MkOivVOEH/meRqyWZg8nAxTRC6fAp3C3O02iM9OO8ZE=,NwjkTtLXGVAciSa8SIc+KBeOw8MhksMYp123tAcLv24=,home,1,2,no,yes,no,3,1,3,1,5,3
b33yzvfxuETFdSljOYulJIlCFNmt3PUhWpEtVp4A6RQ=,sNYa/wam506gHcpVAfYB9hY+NHBsIMRmg4R8TU/e/wo=,course,1,2,no,yes,no,4,3,3,1,1,2
mPI3U2UCXZett3yjy5jbwo3eKR/5GoUZePJWDW6mO2I=,PGafTnOkQRFvohWKBujHIVd1BWo0DIA/2mS4RYqp7ow=,course,1,2,yes,yes,no,5,3,3,1,1,3
NmTZhP6d19RYwYT1kAELFbUsa2bpe9OBEVvklryDNzU=,hv8rwEXPGe+4IuzUb7YEjdBm9FgnYHlRjy+0rl+4Ow4=,other,2,2,yes,yes,no,4,4,4,4,5,5
Z0dOwNcXlgixB4J5HNpJqfO515YXNZw1PzeKJ41F8A0=,lRG7FcQkVRBV1IObBVHnOdY+/MNqd8EH44EhwkPP3Ow=,reputation,1,1,yes,yes,no,4,3,2,3,4,5
xjnLJSWpYMazuXDDpfTDs1MkfcT+okKgWif3606e+s8=,1rggQ8H0rFu2LVbJJxrdQHi9nQCYP8SwBhLiNfmJT1g=,home,2,1,no,yes,no,5,3,3,1,1,3
NYYT+G+JabPBn8DJCV8kjEbQawI0a89DtCmL3CJ+9DA=,NY60T1GSIjrkSCxwDwGQ7r/bU9SWI0p65J+bRr8+JRM=,course,1,2,yes,yes,yes,4,3,2,1,1,5
OykLGTxHFB0sg/5yNJaF1TizgXHK/NYUP1p8a4rkNao=,EcPh6JGoUEdSRZbGhhtgjod9GzwUCNjeGGkSM6c/slE=,home,1,1,no,yes,no,5,2,3,1,2,5
Hx/s3yreky7YMYimnUSW8TBEl1vKcDntjYin6dkbc9s=,LJZRn0uYkONV5N9/ojGK8nl6Eb+Eqkrni9wIlxHbROs=,home,3,1,yes,yes,no,3,3,4,3,5,3
EdQwX0cpboIKxnJjCss6QrOdPR6TqgCkQcQJy8xokyo=,D2EWJz7BiPQo54ELkqz5HqoGHkx0CcMtBV5AOJxJ7ws=,home,2,1,no,yes,no,4,2,4,2,3,2
29vinL0aWT5M3gLY5N+HcVGo6zD6J5oJsDA72Ynn1C4=,/ckjLEzqUb5RbUQBfpyfOwS/Owb2EmNHrCX/XeqszW8=,reputation,1,2,no,yes,no,4,5,2,1,2,3
GCrIikJ7/3LraGDQctIbJhD0+QmjFKd+HsXVD19B9Ws=,0FZ8BzORxs6VHgXKdgseHqp4LLdtfYnW2uKH/ndK11U=,home,1,2,yes,yes,no,4,3,5,1,5,2
S6mud46h0i7qQ6x06K6onsqHSgOULZ1rsM79CfmWLlQ=,KTRhHlQhJSiR4IoJMnG4KBN8jsoljaHkRJMrVXFz1NY=,reputation,1,2,yes,yes,no,4,4,3,1,3,4
E4UPpxD0jgE8cELU1YPzq2YVae9+tG62RgI/cSvp2Ms=,VHsbpETKgcCBH9CVPLhJFiC9S9LetYVaU8HXsQXSaXY=,course,1,2,no,yes,no,4,4,4,1,3,1
No6w62+c41T5NuNq3ajhVsNGDsg8jwWqKrgwHcwk/Q0=,wp7fCJtRb9LwI04joia2kOx1kgPK7DFhQUwuj5U/Xwo=,reputation,1,1,no,yes,no,5,3,2,1,2,3
4kCgIerIynjb5gOLJg6i9NHNi773DUCBh/puhON4j6Q=,aWtDsH02ACfdiVsHMC2yVR4gXrtQe9Ee1MweeY9ip/0=,reputation,2,4,yes,yes,no,5,3,5,1,1,5
QkOvNvmcqJzOT8om73bDkuT/rzjjNfVHUNWg2n0Xpks=,t6B2V/9kHspLysIeTjKF+iOFqN1+VijTTSlOAf2Y6Ws=,home,1,3,no,yes,yes,4,4,3,3,4,5
tUc7gypzGAmcYtmvBQhcoLIMZNnn2eCenDb9On+Uc3A=,wMSUpRF7gPRNVzB98xoPYhTfguAim+ZgOq8eUWK2Qds=,course,1,2,no,yes,no,2,3,3,2,2,4
SIHmnKch7co0/pvO0Bpn/Mx4fBrsGSuf20u2qvEW6xY=,XS6tP7lT3x9d3uMMXT8Zp8qgL5VtntAzNF3Cu3xAXrg=,other,1,2,yes,yes,yes,1,3,2,1,1,1
sIAetiz4aEc+ZhBrZMwKu09PpDrvf6cIXttdDp2kMM0=,Q2CmOoELGAKMXy9IgjqJdvGTLknWyrPbo/dK46umrZg=,home,2,1,no,yes,no,4,3,2,1,4,5
uJj5jcif8Huq5d6CqsU6LPuuR70MMUAre902viIkbxc=,inmHEg7umt3/pk/n0Gu0+bAb1FO8Ua3vQapyAS9LcWU=,reputation,2,3,yes,yes,yes,4,4,2,1,1,4
T0qorEJQVQjwqm2jHh83g7Wu1vG5DoxTW5BGANdyzEw=,oN3RcAOMK2y7EZ0YnMkWDBIW/bGJqfRef+1+0Sb4jK0=,reputation,1,4,yes,yes,no,4,3,3,1,2,3
In0ru5ko/+yxuBYuQhin50JaZVQEfRhJRsUdCa4ltyc=,JLmaoWZ7F6ix8sDgZnpQfCLjswL61Tz+2FDJKNLLmBY=,home,1,2,no,yes,yes,5,3,5,4,5,3
YwOywdJYcx+f28ew0lau7oBbtS9syOlgRH3yAEt9jqQ=,wKv18kmYDErrIpMHvD9g9tEdH50/Qb3zd2PWLtfmJj8=,reputation,1,2,no,yes,no,3,3,4,1,1,4
t9G1aX8FOoDV0XT3HwvT3OPNV7z+WqubCrJgYH0RcBU=,8Lx6GsRQHx8hgtPnOSdbj5QHiirNpXVH8/6I0yGlEQQ=,home,1,2,yes,yes,no,4,4,4,2,4,5
PfofyFCFSsYESajSlVDmZKElFBut0Q8SVOdoYDuZjJ8=,3xb529rIq/GnFReeMsuF4jtV8hH4TkM9GkqnJqqdf7E=,other,1,1,no,yes,no,5,2,1,1,2,3
hpQjR0w+9uvEWTgE3TuAg5PEZF4hfiARS4T20pT/q78=,c+74Pmm4UUmul9GDXGgEe0yX2rHY3WhohPFPTkviicQ=,reputation,2,2,no,yes,no,4,4,4,1,3,1
1swu787zK1tH1GrSILN9OTkarqWth8amkLqlZf0GhqI=,56Z1h7Rbw2cvD5sipYy/kubg8mHZXAJAQzN79x8DT/8=,reputation,1,2,no,yes,yes,3,4,5,2,4,1
3VH8vSgdAfpcr5BoHiuqP9ZQjX6UijgySWebbWWB/Mg=,rActlYbkiaHusE6uEx+WeKuTv0HM4EoG9Erb7Fmxu6o=,home,1,2,no,yes,no,3,2,4,2,4,4
hdIQuypwL1sp6FxSHKAxeoVayzpWdGXcran2LF5cflA=,Xm7dQSpUaBK/5pJp8U2BxcCc1FWJZSYYyMhxor7qKGk=,home,2,1,no,yes,no,3,3,3,1,4,3
ozrRbWOBog8vRq4UtsrchvZAGvceJtAiHjTtkWIIOXA=,zYBqYD8NR3KK9cJKgzDcq19a+qtrt4lmD4rD0BPCJw8=,course,1,3,yes,yes,no,4,3,3,1,1,4
QlQP47iJOOfercEo57BIfJx1HXKgiJE4uiEx2Hb8YiQ=,T1I1QmuNI+O8UtwD42VwjVF21XVuCpzKr/0TO7cLdzc=,reputation,2,2,yes,yes,no,4,2,5,1,2,5
txWbn9ofAz+zkhPZsFbm79Fe9jRouZJaObcCfm6A0gA=,emsy1/aMRwO5BrUSxD+7bs/u74YYhfPSUTsWc0UMZ6Y=,reputation,1,3,yes,yes,yes,4,3,4,1,1,5
x1X7FqByvA317qT7DbkkPJ8NxO4dE4cTksVKNF/WTK8=,1Bs3sffYrgk1ejYfxqhEd4TwLpG4lb/Y/wZCMkKEgU4=,other,1,2,no,yes,no,2,3,1,1,1,3
0BswYBTkAJFYxy27+ulXsWnlgPVfp9pFy0xiFUE9zPM=,YcCYJaX8h3u7kBa2Uy+Ni4Ox3425FJixoduZMmyR/Kc=,home,2,2,no,yes,no,3,3,3,5,5,4
aGqyOof/H6VKAqEDl0SgNvDITZJMAo5Wg+U8FsWmKz4=,t9oxyETYrM6FDL+L3FSO3haTjVZiuSamEx7X5VbViZs=,home,1,3,yes,yes,no,5,3,2,1,1,5
Kc9IHTLeC8elkqjel+EzDtFCjEc2+rXT07dDiPrDez8=,kqm8XnZE1Px6ubu4UOFL3mAWWzaBLN6YfzO42dV60fc=,reputation,1,2,yes,yes,yes,5,3,3,1,1,4
P2uMCGU3SgMOM6uEoVc+acfwnBuNM7NutUrGpIEG1X8=,CDyvwFgQsX+ysix07lE8lvWxRj0nuWZ1CqMr+ICTqF0=,course,1,2,yes,yes,no,5,3,4,1,3,3
DisQhqRopUAJ7nfVD58Vy+QEJqxHZt9ezPXoVYHBPRc=,umjdirz2tZtEH0yiHFBQoJzBI3A9M5ieJY2KX82OHZE=,reputation,1,2,no,yes,no,5,3,3,1,3,3
0tq7+hX2X0S0pY7CQqb0YKtsuNYklob6Yso298iX9oE=,WKzN5IEyj501300URtKdDGSrF/f0EscJUgTzVdtzwjM=,course,4,2,yes,yes,yes,4,3,2,4,5,3
gOmH+m4d0d60GcbQAhCo7dTOH2qSS5v3Ewpooh1B1fo=,uM0bakVKZn0iJJRDMK9Slr18bsoqKTqeJokU5hAbyAA=,course,2,3,yes,yes,yes,3,2,3,1,2,3
iZu4sPy9iTIFPjwlXKlqXlj/SuJ0opYTvAuZnUJu/7M=,RNvfnwn5ZwANJ7aSSp+0FTfRhjuQ9bpybOWXRH7cu6I=,reputation,1,2,yes,yes,yes,3,2,3,1,2,3
